EmployeeID,Name,hrs,JobInvolvement,PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager
3465,Deborah Joseph,7.655568942436389,High,Excellent,High,Low,Good,30,No,Travel_Rarely,Research & Development,8,Bachelor,Medical,Female,1,Sales Executive,Married,183000,0.0,14,0,7.0,6,6,0,2
3466,Felicia Garcia,6.730130522088333,Very High,Excellent,Medium,High,Better,41,No,Travel_Rarely,Sales,1,Master,Life Sciences,Female,1,Research Director,Married,52570,1.0,14,0,10.0,2,10,0,8
3467,Derek Gillespie,7.648549754573611,High,Excellent,High,High,Good,38,No,Travel_Rarely,Research & Development,5,Bachelor,Technical Degree,Male,1,Sales Executive,Married,63490,0.0,11,0,20.0,3,19,1,9
3468,Robert Thomas,7.575196340919167,High,Excellent,Low,Very High,Better,40,No,Travel_Rarely,Sales,1,Master,Marketing,Male,1,Sales Executive,Married,48690,4.0,12,0,14.0,2,11,11,1
3469,Mary Wolfe,6.250680499776666,Medium,Excellent,Low,High,Better,27,No,Non-Travel,Sales,11,Bachelor,Technical Degree,Female,2,Laboratory Technician,Married,99850,1.0,14,1,3.0,3,3,1,2
3470,Fred Joseph,6.247565818830833,High,Excellent,Very High,Medium,Better,55,No,Travel_Frequently,Research & Development,23,Doctor,Life Sciences,Male,3,Laboratory Technician,Married,36970,3.0,13,1,23.0,1,3,1,2
3471,John Williams,6.0286590807675,Very High,Excellent,High,High,Best,28,No,Travel_Rarely,Research & Development,1,Bachelor,Life Sciences,Male,2,Healthcare Representative,Single,74570,3.0,11,2,10.0,1,8,1,7
3472,Mary Smith,6.084455600178333,High,Excellent,Medium,Low,Better,44,Yes,Travel_Rarely,Research & Development,18,Master,Life Sciences,Female,2,Sales Executive,Married,21190,9.0,15,0,24.0,3,20,3,6
3473,Desiree Singleton,9.424116465863332,High,Excellent,Very High,Very High,Better,33,No,Travel_Rarely,Sales,23,Master,Marketing,Female,4,Sales Executive,Divorced,39830,4.0,12,0,9.0,3,3,1,2
3474,Robert Patterson,7.525390450691389,Medium,Outstanding,Very High,Low,Better,35,Yes,Travel_Rarely,Sales,7,Master,Life Sciences,Male,3,Sales Representative,Single,61180,0.0,21,1,9.0,3,8,4,7
3475,Michelle Hodges,6.403830879071666,High,Excellent,Low,High,Better,33,Yes,Travel_Frequently,Research & Development,1,College,Life Sciences,Female,1,Sales Executive,Single,62140,1.0,19,2,14.0,3,13,3,8
3476,Eric Duncan,6.110232039268055,High,Excellent,Low,High,Good,28,No,Travel_Rarely,Human Resources,1,Below College,Human Resources,Male,2,Research Scientist,Divorced,63470,1.0,15,1,4.0,2,4,2,2
3477,Brian Wilson,10.110542168674444,High,Excellent,Low,Very High,Good,34,No,Travel_Frequently,Sales,29,Master,Marketing,Male,1,Research Scientist,Single,115100,0.0,14,1,7.0,5,6,0,4
3478,Joshua Martinez,10.58934069611778,Medium,Outstanding,Very High,Very High,Better,37,No,Travel_Rarely,Research & Development,7,Master,Life Sciences,Male,4,Sales Executive,Divorced,71430,2.0,21,0,8.0,6,1,0,0
3479,Mrs. Tonya Long,7.420206381079722,Medium,Excellent,Very High,Very High,Best,25,Yes,Travel_Rarely,Human Resources,25,Master,Human Resources,Female,2,Research Scientist,Married,82680,1.0,12,0,7.0,3,7,5,6
3480,Keith Davis,10.07705488621139,Very High,Excellent,Low,High,Good,26,Yes,Travel_Rarely,Sales,8,College,Marketing,Male,2,Sales Executive,Divorced,80950,1.0,15,0,1.0,3,1,0,0
3481,Chad Brown,6.435205265506389,High,Excellent,Low,Medium,Better,33,Yes,Travel_Rarely,Research & Development,8,College,Life Sciences,Male,4,Manufacturing Director,Single,29040,4.0,13,0,5.0,2,2,2,2
3482,William Daniels,5.895585676037222,Medium,Excellent,Very High,Low,Better,42,No,Travel_Rarely,Research & Development,11,Below College,Life Sciences,Male,4,Research Scientist,Married,60320,0.0,14,0,23.0,2,22,13,7
3483,David Smith,9.918689201249167,High,Excellent,Low,Medium,Better,28,Yes,Travel_Frequently,Research & Development,7,Bachelor,Life Sciences,Male,2,Manager,Divorced,29760,1.0,14,0,1.0,3,1,0,0
3484,Edgar Hodges,7.830817715305556,High,Excellent,Very High,High,Better,50,Yes,Travel_Frequently,Research & Development,1,Master,Medical,Male,2,Research Scientist,Single,159920,3.0,14,0,5.0,3,0,0,0
3485,Kathleen Barber,6.828786256135556,Medium,Excellent,Very High,Medium,Better,33,No,Travel_Frequently,Sales,9,Bachelor,Medical,Female,2,Research Scientist,Married,46490,0.0,12,0,4.0,2,3,0,2
3486,Rachel Kim,5.798948014279167,High,Outstanding,High,Very High,Better,34,No,Non-Travel,Sales,1,Below College,Marketing,Female,2,Research Director,Married,26960,3.0,23,0,6.0,3,0,0,0
3487,Ronald Day,5.526575189647223,High,Excellent,Low,Very High,Good,48,No,Non-Travel,Sales,2,Below College,Life Sciences,Male,2,Sales Executive,Single,23700,2.0,11,0,27.0,3,5,2,1
3488,Laura Chavez,7.351802766621945,High,Excellent,Medium,High,Better,45,No,Non-Travel,Research & Development,1,Bachelor,Medical,Female,2,Human Resources,Married,125040,1.0,12,1,15.0,2,15,4,12
3489,Kevin Davis,10.38947568049972,High,Excellent,Medium,Medium,Better,52,No,Travel_Rarely,Sales,1,Bachelor,Life Sciences,Male,1,Sales Executive,Single,59740,7.0,18,1,18.0,6,8,4,0
3490,Kevin Clay,5.749068496206944,Medium,Excellent,High,High,Better,38,No,Travel_Rarely,Research & Development,6,College,Medical,Male,1,Research Scientist,Divorced,47360,0.0,11,1,9.0,3,8,2,7
3491,Julie Miller,6.294323962516667,Very High,Excellent,High,Very High,Better,29,No,Travel_Rarely,Research & Development,8,Bachelor,Medical,Female,4,Research Scientist,Divorced,52960,4.0,14,0,11.0,3,7,1,7
3492,Sonya Beck,5.9027219991075,High,Excellent,Very High,Medium,Good,28,No,Travel_Rarely,Human Resources,1,Bachelor,Human Resources,Female,4,Laboratory Technician,Divorced,67810,0.0,15,1,10.0,2,9,1,7
3493,Robert Yang,6.959687639446667,High,Excellent,Low,High,Better,46,No,Travel_Rarely,Research & Development,6,Master,Medical,Male,3,Sales Executive,Married,21740,3.0,11,1,23.0,3,12,4,9
3494,Ricky Fletcher,6.515,High,Outstanding,Very High,Medium,Better,38,No,Travel_Rarely,Research & Development,7,Master,Medical,Male,1,Sales Executive,Single,66530,7.0,20,1,10.0,2,1,0,0
3495,Dawn Lucas,6.833475011155556,High,Excellent,High,Low,Better,43,No,Travel_Frequently,Research & Development,5,Bachelor,Medical,Female,2,Laboratory Technician,Married,96990,8.0,19,1,18.0,3,8,0,1
3496,Eric Ross,5.564355198571945,High,Excellent,Low,Very High,Better,39,Yes,Travel_Frequently,Sales,1,Bachelor,Marketing,Male,2,Healthcare Representative,Divorced,67550,7.0,14,1,21.0,2,18,11,5
3497,Christopher Shannon,10.384712182061389,High,Excellent,High,High,Best,40,No,Travel_Rarely,Research & Development,1,Below College,Life Sciences,Male,1,Healthcare Representative,Single,22130,1.0,17,0,21.0,4,20,4,9
3498,Theresa Huff,5.694765729585,Medium,Excellent,Very High,Medium,Best,21,No,Travel_Rarely,Research & Development,1,Master,Life Sciences,Female,1,Research Scientist,Single,26100,1.0,11,1,2.0,3,2,2,2
3499,Jon Hammond,6.850214190093611,High,Excellent,High,Medium,Good,39,No,Non-Travel,Research & Development,6,Bachelor,Life Sciences,Male,1,Laboratory Technician,Single,28510,9.0,15,0,9.0,2,5,0,3
3500,James Reyes,6.0653792949575,Very High,Excellent,Low,Very High,Better,36,No,Non-Travel,Research & Development,1,Bachelor,Medical,Male,3,Sales Representative,Single,34520,2.0,13,3,18.0,4,11,0,9
3501,David Evans,7.1323070058008335,High,Excellent,High,Very High,Better,31,No,Travel_Frequently,Research & Development,7,Bachelor,Life Sciences,Male,1,Sales Executive,Married,52580,0.0,14,3,3.0,5,2,2,2
3502,John Campbell,6.033238509593889,High,Excellent,Low,Medium,Bad,28,No,Travel_Rarely,Sales,2,Master,Marketing,Male,1,Sales Executive,Married,93550,0.0,11,0,6.0,4,5,0,4
3503,Donna Turner,6.9050513163763885,High,Excellent,Very High,Very High,Better,35,No,Travel_Frequently,Research & Development,9,College,Other,Female,1,Manufacturing Director,Divorced,104960,1.0,13,1,5.0,2,5,0,2
3504,Kimberly Wolf,7.533669120928056,Medium,Outstanding,Very High,Medium,Better,49,No,Travel_Rarely,Sales,2,College,Medical,Female,1,Sales Executive,Married,63800,6.0,23,1,22.0,1,9,2,3
3505,Marcus Rosales,6.636053101293889,Medium,Excellent,Very High,High,Good,34,No,Travel_Frequently,Sales,9,Below College,Technical Degree,Male,2,Sales Executive,Single,26570,2.0,13,1,5.0,3,3,0,2
3506,Timothy Munoz,6.567718652387223,Low,Excellent,Very High,Medium,Good,29,No,Travel_Frequently,Research & Development,1,Master,Medical,Male,3,Research Scientist,Divorced,27160,0.0,18,0,8.0,2,7,1,1
3507,Jessica Lopez,10.681424587237778,Very High,Excellent,Medium,Very High,Better,42,No,Travel_Rarely,Sales,21,College,Life Sciences,Female,1,Healthcare Representative,Single,22010,4.0,12,1,16.0,3,1,0,0
3508,Jennifer Kim,6.104319500223055,Low,Outstanding,Medium,Very High,Good,29,No,Travel_Rarely,Sales,4,College,Other,Female,2,Healthcare Representative,Married,65400,1.0,22,0,10.0,2,10,1,2
3509,Amber Holmes,10.24745872378389,Medium,Excellent,High,High,Best,38,No,Travel_Rarely,Research & Development,1,Bachelor,Medical,Female,1,Human Resources,Married,38160,1.0,13,2,7.0,2,7,5,0
3510,Antonio Brown,6.785610218652222,High,Excellent,High,High,Better,28,No,Travel_Frequently,Sales,6,Master,Life Sciences,Male,1,Manager,Divorced,52530,1.0,15,0,3.0,2,3,0,2
3511,David Harrison,8.696306336456667,Very High,Excellent,High,High,Better,18,Yes,Non-Travel,Research & Development,2,Master,Medical,Male,3,Laboratory Technician,Single,109650,1.0,18,0,0.0,5,0,0,0
3512,Lucas Perry,7.643144801427778,Medium,Excellent,Low,Low,Better,33,Yes,Travel_Rarely,Research & Development,3,College,Life Sciences,Male,1,Sales Executive,Single,49360,0.0,14,0,6.0,2,5,0,3
3513,Travis Martin,6.612624944221111,High,Excellent,Medium,Very High,Better,41,No,Travel_Rarely,Research & Development,4,College,Medical,Male,2,Research Scientist,Married,25430,3.0,12,0,6.0,3,1,0,0
3514,Pamela Turner,7.333614457831111,Very High,Excellent,High,High,Good,31,Yes,Travel_Frequently,Sales,10,Bachelor,Technical Degree,Female,1,Research Director,Married,53040,1.0,17,0,2.0,3,2,2,2
3515,Mr. John Morrison DVM,7.067703034359444,High,Excellent,High,Very High,Better,37,No,Travel_Rarely,Research & Development,23,Bachelor,Life Sciences,Male,3,Manufacturing Director,Divorced,166590,7.0,16,1,9.0,2,6,1,3
3516,Peggy Stanley,6.630863453815,High,Excellent,Very High,High,Better,27,No,Travel_Rarely,Research & Development,6,College,Medical,Female,1,Healthcare Representative,Married,42600,1.0,11,2,4.0,2,4,2,2
3517,Kayla Schwartz,6.331786033020833,High,Excellent,Medium,High,Good,34,No,Travel_Rarely,Sales,1,Below College,Marketing,Female,2,Laboratory Technician,Married,24760,1.0,19,0,6.0,2,6,1,3
3518,Chelsea Washington,6.472447568049723,Medium,Excellent,High,High,Bad,35,No,Travel_Rarely,Research & Development,6,Bachelor,Life Sciences,Female,3,Laboratory Technician,Single,31020,1.0,13,1,6.0,3,5,1,4
3519,Charles Liu,6.3402688531902776,Low,Excellent,Very High,Low,Bad,29,Yes,Travel_Rarely,Research & Development,6,Bachelor,Life Sciences,Male,1,Sales Executive,Married,22440,1.0,12,3,11.0,5,11,3,10
3520,Gregory Nelson,7.406271753681389,Low,Excellent,Medium,High,Good,40,No,Travel_Frequently,Research & Development,2,Master,Medical,Male,4,Human Resources,Single,75960,9.0,11,0,20.0,0,18,2,13
3521,Brian Wallace,7.086371039714167,Low,Excellent,High,Low,Good,42,Yes,Travel_Frequently,Sales,2,Master,Life Sciences,Male,1,Laboratory Technician,Single,22850,0.0,16,0,22.0,3,21,13,14
3522,Jacob Ray,6.490255466309445,Medium,Outstanding,Medium,Low,Best,42,No,Travel_Rarely,Research & Development,1,College,Life Sciences,Male,4,Laboratory Technician,Single,30340,7.0,21,1,9.0,3,6,1,5
3523,Christopher May,7.459205711735556,High,Outstanding,Very High,High,Better,35,No,Travel_Rarely,Research & Development,5,Bachelor,Medical,Male,1,Healthcare Representative,Married,57150,6.0,24,2,10.0,0,8,1,7
3524,Susan Riley,10.172547969656389,High,Excellent,Very High,Medium,Better,24,No,Travel_Rarely,Sales,7,Master,Life Sciences,Female,1,Laboratory Technician,Single,25760,8.0,17,3,6.0,3,4,1,2
3525,Michael Petersen,6.991087684069444,Low,Excellent,High,Very High,Good,28,Yes,Travel_Rarely,Research & Development,15,Master,Life Sciences,Male,2,Sales Executive,Married,41970,1.0,13,0,1.0,3,1,0,0
3526,Blake Flores,7.257391789379723,High,Outstanding,Low,Very High,Better,26,No,Travel_Rarely,Research & Development,1,Master,Life Sciences,Male,2,Sales Representative,Married,143360,1.0,21,1,8.0,3,8,0,7
3527,Dr. Laura Mcbride,10.337910531012778,High,Excellent,High,,Better,30,No,Travel_Rarely,Research & Development,7,College,Life Sciences,Female,1,Manufacturing Director,Married,34480,1.0,11,0,10.0,3,10,1,4
3528,Troy Jenkins,6.495205265506389,High,Outstanding,High,Very High,Bad,40,No,Travel_Frequently,Research & Development,26,Master,Life Sciences,Male,2,Research Scientist,Married,194060,3.0,20,3,16.0,2,1,0,0
3529,Cynthia Schultz,7.190539937527777,High,Excellent,High,Medium,Best,35,No,Travel_Rarely,Research & Development,18,Doctor,Medical,Female,2,Research Scientist,Divorced,65380,2.0,16,1,15.0,3,7,6,4
3530,Steven Martin,7.676127844711944,High,Excellent,Very High,Low,Better,34,No,Travel_Frequently,Research & Development,6,College,Life Sciences,Male,1,Research Director,Single,43060,0.0,11,0,14.0,2,13,4,9
3531,Debra Stephens MD,6.981729138777222,High,Excellent,Very High,Very High,Best,35,No,Travel_Frequently,Research & Development,3,Bachelor,Medical,Female,2,Laboratory Technician,Married,22580,1.0,11,1,2.0,2,2,2,2
3532,Jennifer Lowe,6.3563442659525,High,Excellent,Low,High,Good,43,Yes,Travel_Rarely,Sales,5,Bachelor,Marketing,Female,3,Research Scientist,Single,45220,8.0,15,1,7.0,3,4,1,3
3533,Paige Hernandez,5.984554886211389,Medium,Excellent,High,Low,Better,32,No,Non-Travel,Research & Development,11,College,Other,Female,2,Research Scientist,Divorced,44870,1.0,11,0,1.0,5,1,0,0
3534,Jose Martinez,6.934367469879445,Low,Excellent,Very High,Low,Better,56,No,Travel_Rarely,Research & Development,3,College,Other,Male,2,Healthcare Representative,Divorced,44490,,15,0,28.0,3,5,4,2
3535,Alan Hernandez,6.812219991075278,High,Outstanding,,Very High,Better,29,No,Travel_Rarely,Research & Development,26,Below College,Life Sciences,Male,1,Laboratory Technician,Married,22180,1.0,24,1,10.0,1,10,0,8
3536,Carlos Miller,8.3304841588575,High,Excellent,High,Low,Better,19,No,Travel_Rarely,Research & Development,23,Master,Life Sciences,Male,2,Laboratory Technician,Single,191970,1.0,12,0,1.0,2,1,0,0
3537,Audrey Buchanan,6.284019410977222,High,Excellent,Low,High,Good,45,No,Travel_Rarely,Research & Development,22,Bachelor,Life Sciences,Female,2,Sales Representative,Married,132120,4.0,13,0,7.0,4,3,0,2
3538,Keith Kelley,6.227997545738333,Low,Excellent,Very High,Very High,Good,37,No,Travel_Rarely,Research & Development,14,Master,Life Sciences,Male,3,Research Scientist,Married,65770,1.0,13,0,14.0,1,14,3,11
3539,James Singh,10.324920794288056,High,Excellent,Low,High,Good,20,No,Travel_Rarely,Research & Development,6,Bachelor,Medical,Male,5,Research Director,Single,83920,1.0,17,0,2.0,5,2,1,2
3540,Juan Mack,5.832092815707222,Low,Excellent,High,High,Better,44,Yes,Travel_Rarely,Human Resources,6,College,Human Resources,Male,3,Sales Executive,Single,45580,1.0,13,1,6.0,2,6,0,2
3541,Alexander Holt,8.625417224453333,Medium,Excellent,Very High,High,Better,53,No,Travel_Rarely,Research & Development,6,Master,Life Sciences,Male,1,Research Director,Divorced,40310,3.0,12,1,26.0,3,7,4,7
3542,Jared Potts,9.720699464524722,High,Excellent,Medium,Very High,Good,29,No,Travel_Rarely,Research & Development,23,Bachelor,Medical,Male,1,Sales Executive,Married,79690,0.0,14,0,6.0,3,5,1,3
3543,Gregory Moreno,5.579464524765555,Medium,Outstanding,High,Very High,Better,22,Yes,Travel_Frequently,Research & Development,22,Master,Medical,Male,1,Sales Representative,Married,26540,0.0,24,0,1.0,5,0,0,0
3544,Dr. John Mcdonald MD,5.824501338688056,High,Excellent,High,Low,Better,46,No,Travel_Rarely,Research & Development,2,Bachelor,Life Sciences,Male,2,Research Scientist,Married,165550,8.0,14,2,28.0,4,26,15,9
3545,Paul Buck,7.705491967871389,High,Excellent,Very High,High,Better,44,No,Non-Travel,Research & Development,20,Bachelor,Life Sciences,Male,1,Sales Representative,Single,45560,2.0,13,0,6.0,4,0,0,0
3546,Debbie Bailey,7.039192324854723,Low,Excellent,Medium,High,Better,33,No,Travel_Rarely,Research & Development,28,Master,Life Sciences,Female,1,Manager,Married,60910,1.0,15,0,5.0,6,5,1,4
3547,Eric Steele,7.329690986166667,Very High,Excellent,Low,Low,Bad,41,Yes,Non-Travel,Research & Development,12,Bachelor,Life Sciences,Male,2,Sales Representative,Divorced,195660,6.0,16,0,5.0,2,1,0,0
3548,Lance Neal,6.426728023203889,Medium,Excellent,High,Low,Better,30,No,Travel_Rarely,Sales,20,Bachelor,Marketing,Male,3,Sales Executive,Divorced,48100,8.0,18,0,8.0,3,4,0,3
3549,Richard Kirk,6.740493083444722,Very High,Excellent,Medium,Medium,Better,40,No,Travel_Frequently,Sales,9,Bachelor,Medical,Male,1,Manufacturing Director,Married,45230,5.0,16,1,5.0,5,0,0,0
3550,Kaylee Johnson,6.749175591253889,High,Outstanding,Very High,Low,Better,50,No,Travel_Frequently,Research & Development,25,Master,Life Sciences,Female,2,Healthcare Representative,Married,32020,2.0,24,1,32.0,2,2,2,2
3551,Michael Torres,7.043635653725834,High,Excellent,Very High,Low,Better,28,No,Travel_Rarely,Research & Development,6,Bachelor,Technical Degree,Male,2,Research Scientist,Married,23510,1.0,16,0,6.0,4,6,3,3
3552,Clinton Ingram,8.351599732262223,High,Outstanding,Very High,Medium,Better,46,No,Travel_Rarely,Research & Development,8,Master,Other,Male,3,Manager,Married,17020,5.0,21,0,25.0,2,4,0,3
3553,Larry Johnson,6.254037260151667,Medium,Outstanding,High,Low,Better,35,No,Travel_Rarely,Sales,4,Master,Marketing,Male,1,Laboratory Technician,Married,180410,3.0,20,1,15.0,3,7,1,7
3554,Tyler Merritt,5.486460285586666,High,Excellent,Very High,Medium,Bad,24,Yes,Travel_Rarely,Human Resources,28,Master,Human Resources,Male,3,Manufacturing Director,Married,28860,1.0,19,1,1.0,5,1,0,0
3555,Heather Bass,6.319901829540278,Medium,Excellent,Medium,High,Good,33,No,Travel_Frequently,Research & Development,9,College,Medical,Female,1,Sales Executive,Married,20970,1.0,14,2,10.0,5,10,0,1
3556,Manuel Howard,5.677418563141389,Very High,Excellent,High,High,Better,36,No,Travel_Rarely,Research & Development,9,College,Medical,Male,2,Sales Executive,Divorced,119350,1.0,11,3,7.0,6,7,1,7
3557,Anthony Gonzalez,7.484521419009167,High,Excellent,High,High,Good,30,No,Travel_Rarely,Sales,29,Bachelor,Marketing,Male,1,Sales Executive,Divorced,25460,1.0,14,1,10.0,2,10,8,9
3558,Donald Payne,5.794907407407222,Low,Excellent,Very High,Very High,Better,44,No,Travel_Rarely,Research & Development,3,Master,Medical,Male,2,Research Scientist,Single,25640,1.0,12,3,20.0,3,20,13,17
3559,Zachary Martin,5.9249910754125,Medium,Excellent,High,Very High,Better,20,No,Travel_Rarely,Research & Development,18,Master,Medical,Male,1,Human Resources,Single,84120,1.0,13,0,2.0,2,2,2,2
3560,Carol Marquez,7.336194779116389,High,Outstanding,Very High,Very High,Good,46,No,Travel_Rarely,Sales,9,Below College,Medical,Female,1,Sales Executive,Divorced,141180,2.0,22,0,12.0,3,6,1,4
3561,Christopher Fields Jr.,8.463939089691944,Medium,Excellent,Very High,Low,Best,42,No,Non-Travel,Research & Development,5,Master,Medical,Male,5,Sales Executive,Married,170460,7.0,11,0,10.0,3,4,0,3
3562,Andrew Watkins,7.114261490405833,High,Excellent,Medium,Very High,Better,60,No,Travel_Rarely,Sales,2,College,Life Sciences,Male,2,Sales Executive,Divorced,25640,0.0,14,1,12.0,3,11,1,9
3563,Shelley Gardner,7.699776885318889,High,Excellent,High,Medium,Better,32,No,Travel_Frequently,Sales,10,Bachelor,Life Sciences,Female,1,Sales Executive,Married,102660,1.0,11,0,2.0,3,2,2,2
3564,Stephanie Murphy,7.668872155287778,High,Excellent,Very High,High,Better,32,No,Travel_Frequently,Research & Development,9,Bachelor,Life Sciences,Female,2,Research Scientist,Single,50700,4.0,12,1,10.0,6,8,0,7
3565,Terry Mccarty,5.6092157518963885,Medium,Excellent,High,Low,Better,36,No,Travel_Rarely,Sales,3,College,Marketing,Male,4,Healthcare Representative,Divorced,178610,2.0,18,0,17.0,2,7,7,7
