EmployeeID,hrs,JobInvolvement,PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,Name
3341,5.907230031235834,High,Excellent,Medium,Low,Better,44,No,Travel_Rarely,Research & Development,26,College,Life Sciences,1,Male,2,Manufacturing Director,Married,76390,1.0,Y,14,8,0,8.0,6,8,7,1,Tony Nguyen
3342,10.219431057563334,High,Excellent,Low,Very High,Better,28,No,Travel_Rarely,Sales,24,Doctor,Life Sciences,1,Female,1,Research Scientist,Single,23280,1.0,Y,11,8,2,4.0,3,4,0,2,Jessica Werner
3343,6.1471474788038885,High,Excellent,Very High,Very High,Good,58,Yes,Travel_Frequently,Sales,9,College,Technical Degree,1,Male,1,Sales Executive,Divorced,21530,9.0,Y,11,8,0,3.0,3,1,0,0,Shane Thompson
3344,6.631586345381389,High,Excellent,Low,Medium,Best,43,No,Travel_Rarely,Sales,7,Master,Marketing,1,Male,2,Sales Executive,Divorced,48760,4.0,Y,16,8,2,4.0,4,1,0,0,Cody Gamble
3345,7.638162650602222,Low,Excellent,High,High,Good,20,Yes,Travel_Rarely,Research & Development,11,Bachelor,Medical,1,Male,2,Sales Executive,Single,93960,1.0,Y,12,8,0,2.0,6,2,0,2,Scott Garcia
3346,10.24720883534111,High,Excellent,Very High,Very High,Good,21,Yes,Travel_Rarely,Research & Development,1,Bachelor,Medical,1,Male,2,Sales Executive,Single,104000,1.0,Y,13,8,1,1.0,2,1,0,0,Scott Gibson
3347,8.295543284248055,High,Excellent,High,Very High,Good,36,No,Travel_Rarely,Research & Development,26,Master,Medical,1,Male,1,Laboratory Technician,Married,84740,0.0,Y,14,8,0,17.0,3,16,4,11,Dustin Harris
3348,9.09250334672,High,Outstanding,Very High,Very High,Good,47,No,Travel_Rarely,Research & Development,2,Bachelor,Life Sciences,1,Male,2,Manufacturing Director,Single,99810,1.0,Y,21,8,1,3.0,3,3,1,2,Michael Williams
3349,9.775122713074444,High,Excellent,Medium,High,Best,22,Yes,Travel_Rarely,Research & Development,15,Master,Life Sciences,1,Female,1,Laboratory Technician,Married,124900,0.0,Y,13,8,0,4.0,3,3,0,2,Amy Wallace
3350,7.332550200803055,Very High,Excellent,Medium,Very High,Good,41,Yes,Travel_Rarely,Research & Development,23,Bachelor,Life Sciences,1,Female,2,Sales Executive,Divorced,26570,4.0,Y,11,8,0,10.0,3,7,1,0,Patricia Rios
3351,10.063014279339445,High,Outstanding,High,High,Better,28,No,Travel_Rarely,Research & Development,10,Bachelor,Life Sciences,1,Female,3,Manager,Divorced,135910,5.0,Y,20,8,1,6.0,2,2,2,2,Ms. Katie Miller DDS
3352,7.276614234716389,High,Excellent,Very High,Low,Bad,39,Yes,Travel_Rarely,Research & Development,10,Master,Life Sciences,1,Female,4,Human Resources,Married,66960,7.0,Y,11,8,0,8.0,3,2,2,2,Olivia Ramirez
3353,7.570064703257223,High,Excellent,Medium,High,Better,27,No,Travel_Rarely,Research & Development,1,Bachelor,Medical,1,Male,1,Research Scientist,Single,20580,1.0,Y,14,8,1,1.0,5,1,0,0,David Mendez
3354,6.284557117358055,High,Excellent,Medium,Medium,Better,34,No,Travel_Rarely,Research & Development,12,College,Technical Degree,1,Male,2,Human Resources,Divorced,88650,1.0,Y,11,8,1,1.0,0,1,1,0,Jermaine Barr
3355,10.004975457385,Medium,Excellent,High,High,Better,42,No,Travel_Rarely,Sales,11,Below College,Technical Degree,1,Male,2,Human Resources,Single,59400,7.0,Y,16,8,0,10.0,2,5,0,3,James Hughes
3356,7.929331771530555,High,Excellent,High,Low,Better,33,No,Travel_Rarely,Sales,2,Bachelor,Marketing,1,Female,1,Sales Executive,Single,59140,3.0,Y,16,8,1,6.0,4,3,0,2,Haley Gonzalez
3357,5.883766175814166,High,Outstanding,High,Medium,Better,58,No,Travel_Rarely,Research & Development,2,Master,Life Sciences,1,Male,1,Research Scientist,Divorced,26220,2.0,Y,23,8,0,24.0,3,6,0,4,Troy Jordan
3358,9.97234158857639,High,Excellent,Medium,High,Best,31,No,Travel_Rarely,Sales,1,Bachelor,Life Sciences,1,Female,1,Sales Representative,Married,121850,3.0,Y,14,8,0,13.0,2,7,5,2,Jessica Pena
3359,6.807791164658611,High,Outstanding,Very High,Very High,Bad,35,No,Travel_Rarely,Research & Development,2,Below College,Life Sciences,1,Male,3,Healthcare Representative,Married,106090,1.0,Y,22,8,0,10.0,3,10,0,7,Michael Walker
3360,6.424264837126112,Medium,Excellent,Low,Medium,Good,49,No,Travel_Rarely,Research & Development,25,College,Life Sciences,1,Female,2,Sales Executive,Married,43450,4.0,Y,15,8,0,29.0,3,26,1,7,Elizabeth Wilkinson
3361,6.605649263721389,High,Excellent,Very High,High,Good,48,No,Travel_Rarely,Research & Development,1,Master,Medical,1,Male,1,Research Scientist,Married,21770,4.0,Y,18,8,0,13.0,4,0,0,0,Jeremy White
3362,6.013562025881111,High,Excellent,Very High,High,Good,31,No,Non-Travel,Research & Development,1,College,Technical Degree,1,Female,2,Sales Executive,Married,27930,1.0,Y,16,8,0,9.0,4,9,0,0,Jennifer Moore
3363,6.572467648371111,Medium,Excellent,Medium,Very High,Better,36,No,Travel_Rarely,Human Resources,2,Master,Technical Degree,1,Male,1,Sales Executive,Single,79180,2.0,Y,12,8,2,8.0,3,6,0,1,Jonathan Dyer
3364,6.900842257920556,High,Excellent,Very High,Low,Better,38,No,Travel_Rarely,Sales,6,Bachelor,Other,1,Male,2,Sales Executive,Married,87890,1.0,Y,11,8,3,15.0,4,15,5,11,Mark Dillon
3365,8.583017626059723,Medium,Excellent,High,Medium,Better,32,No,Non-Travel,Sales,18,Bachelor,Marketing,1,Male,1,Laboratory Technician,Married,23890,6.0,Y,12,8,1,5.0,4,3,0,2,Mark Smith
3366,5.670689424363889,Medium,Excellent,High,Medium,Better,25,Yes,Travel_Rarely,Research & Development,1,College,Life Sciences,1,Male,1,Sales Executive,Married,32120,1.0,Y,15,8,1,1.0,3,1,0,0,Robert Davis
3367,7.460060240963611,High,Excellent,Low,Medium,Good,40,No,Travel_Rarely,Research & Development,1,Master,Medical,1,Male,2,Research Scientist,Divorced,192320,2.0,Y,14,8,1,11.0,3,1,0,0,James Mitchell
3368,10.353177153056668,Medium,Excellent,High,Low,Better,26,No,Travel_Frequently,Sales,11,Bachelor,Marketing,1,Male,2,Healthcare Representative,Single,22670,1.0,Y,19,8,3,7.0,2,7,0,7,James Hahn
3369,6.898016510486389,High,Excellent,Very High,Low,Better,41,No,Travel_Rarely,Research & Development,1,Master,Medical,1,Male,1,Research Scientist,Single,195170,2.0,Y,13,8,0,20.0,5,18,2,17,Kevin Williams
3370,10.406173583221667,Low,Excellent,High,High,Better,36,No,Travel_Rarely,Research & Development,9,Bachelor,Life Sciences,1,Female,2,Healthcare Representative,Single,24360,4.0,Y,13,8,0,16.0,3,11,3,9,Brianna Osborne
3371,5.797681838464722,High,Excellent,Very High,Medium,Best,19,Yes,Travel_Rarely,Research & Development,15,Bachelor,Life Sciences,1,Male,2,Research Scientist,Single,160640,1.0,Y,15,8,1,1.0,3,1,0,0,Joseph Willis
3372,7.601465863453611,High,Excellent,Low,Low,Better,20,Yes,Travel_Rarely,Research & Development,29,Bachelor,Life Sciences,1,Female,3,Laboratory Technician,Single,27070,1.0,Y,11,8,0,1.0,2,1,0,0,Shannon Benson
3373,7.804366354306111,High,Excellent,Very High,Very High,Bad,31,No,Travel_Rarely,Research & Development,1,Master,Life Sciences,1,Male,4,Research Director,Married,190680,0.0,Y,12,8,0,10.0,1,9,8,5,Jake Harris
3374,7.627585899151945,Medium,Excellent,Very High,Medium,Better,40,No,Travel_Frequently,Sales,1,Bachelor,Marketing,1,Male,1,Research Scientist,Divorced,39310,8.0,Y,19,8,0,3.0,2,1,0,0,Frank Lara
3375,9.564423248549724,High,Outstanding,High,Low,Best,32,No,Travel_Rarely,Research & Development,24,Bachelor,Life Sciences,1,Male,4,Laboratory Technician,Married,37300,1.0,Y,25,8,1,8.0,4,8,6,3,Steve Jackson
3376,5.848063364569167,High,Excellent,High,Very High,Better,36,Yes,Travel_Rarely,Research & Development,10,Bachelor,Medical,1,Male,3,Sales Executive,Married,22320,1.0,Y,12,8,1,16.0,2,16,3,7,William Jones
3377,5.9234002677375,High,Excellent,Medium,Very High,Better,33,No,Travel_Rarely,Research & Development,1,Master,Medical,1,Female,4,Manufacturing Director,Single,44650,0.0,Y,13,8,0,6.0,3,5,1,4,Michelle Thompson
3378,5.941754796965555,Medium,Excellent,Low,High,Bad,37,Yes,Travel_Rarely,Sales,10,Master,Marketing,1,Female,3,Human Resources,Married,30720,5.0,Y,14,8,0,17.0,3,14,11,7,Ashley Jones
3379,7.419226907630278,High,Excellent,High,Medium,Good,45,No,Non-Travel,Research & Development,8,Below College,Life Sciences,1,Male,2,Sales Executive,Married,33190,1.0,Y,12,8,1,9.0,3,9,0,8,Cody Phillips
3380,5.865969433288611,High,Excellent,High,Very High,Better,29,No,Travel_Frequently,Research & Development,29,Below College,Life Sciences,1,Male,1,Sales Representative,Married,192020,1.0,Y,12,8,0,3.0,5,3,0,2,Mark Myers
3381,6.333999330655834,Medium,Excellent,High,High,Better,35,No,Travel_Rarely,Human Resources,1,Bachelor,Human Resources,1,Male,3,Laboratory Technician,Married,136750,1.0,Y,15,8,3,5.0,5,5,1,0,Ronnie Caldwell
3382,6.899924141008333,High,Excellent,Very High,Very High,Good,52,No,Travel_Rarely,Research & Development,5,Master,Other,1,Male,1,Laboratory Technician,Married,29110,2.0,Y,17,8,2,26.0,3,9,7,8,Alexander Brewer
3383,6.233623382418333,Low,Excellent,Very High,High,Better,58,Yes,Travel_Rarely,Sales,9,College,Medical,1,Female,4,Sales Executive,Single,59570,4.0,Y,14,8,1,7.0,2,1,0,0,Nicole Hernandez
3384,7.426530566711111,High,Excellent,High,High,Best,53,No,Travel_Rarely,Research & Development,9,Bachelor,Technical Degree,1,Male,1,Manager,Divorced,39200,6.0,Y,16,8,1,22.0,3,17,15,2,Travis Butler
3385,7.5635274431055555,Medium,Excellent,High,High,Best,30,No,Travel_Rarely,Sales,3,Master,Marketing,1,Male,1,Sales Executive,Divorced,64340,5.0,Y,14,8,1,10.0,3,8,7,7,David Adams
3386,6.981953369031666,High,Outstanding,High,Very High,Better,38,No,Non-Travel,Sales,4,Bachelor,Life Sciences,1,Male,2,Research Director,Single,100480,1.0,Y,23,8,1,6.0,2,5,1,3,Robert Mcdonald
3387,6.0047791164658335,Low,Excellent,Very High,Very High,Better,35,No,Travel_Rarely,Sales,1,College,Life Sciences,1,Female,2,Healthcare Representative,Divorced,109380,6.0,Y,14,8,2,12.0,2,10,0,8,Leslie Willis
3388,9.16688531905389,Medium,Excellent,,High,Better,39,No,Travel_Rarely,Sales,1,Below College,Marketing,1,Male,2,Research Scientist,Single,23400,0.0,Y,11,8,1,9.0,2,8,0,7,Christopher Jones
3389,9.917137438643334,High,Excellent,Medium,Medium,Good,40,Yes,Non-Travel,Research & Development,2,Master,Life Sciences,1,Male,1,Human Resources,Single,65450,4.0,Y,15,8,0,22.0,2,1,0,0,Roger Becker
3390,6.249861668897778,High,Excellent,High,High,Best,47,No,Travel_Frequently,Research & Development,7,Master,Life Sciences,1,Male,3,Sales Executive,Divorced,69310,1.0,Y,11,8,0,20.0,3,19,2,7,Cory Brooks
3391,8.065640339134166,High,Excellent,Low,Very High,Better,36,No,Non-Travel,Sales,28,Below College,Life Sciences,1,Male,2,Research Scientist,Divorced,48980,4.0,Y,13,8,1,12.0,3,7,0,7,Martin Page
3392,7.376327532351389,High,Outstanding,High,Low,Better,31,Yes,Non-Travel,Research & Development,28,Master,Medical,1,Male,2,Research Scientist,Single,25930,0.0,Y,21,8,0,4.0,2,3,1,2,Benjamin Franklin
3393,9.91037148594361,High,Excellent,Very High,High,Better,33,No,Non-Travel,Sales,15,Bachelor,Other,1,Male,4,Research Director,Single,194360,1.0,Y,19,8,2,10.0,4,10,6,0,Tyler Merritt
3394,6.8807463186075,Medium,Excellent,Very High,Low,Better,29,Yes,Travel_Rarely,Human Resources,3,Doctor,Life Sciences,1,Male,1,Sales Executive,Single,27230,6.0,Y,11,8,1,3.0,2,0,0,0,Justin Larsen
3395,6.869940874609444,High,Excellent,Medium,Very High,Better,33,No,Travel_Rarely,Research & Development,2,College,Technical Degree,1,Male,2,Laboratory Technician,Single,34790,3.0,Y,12,8,0,5.0,3,3,0,2,Robert Fisher
3396,7.150153949129722,High,Excellent,Very High,Very High,Better,45,No,Travel_Rarely,Research & Development,26,Below College,Medical,1,Female,3,Healthcare Representative,Divorced,27940,3.0,Y,19,8,1,8.0,2,5,0,2,Laurie Gross
3397,8.546979027219722,Medium,Outstanding,Very High,Very High,Good,50,No,Travel_Rarely,Sales,10,Below College,Life Sciences,1,Female,1,Manufacturing Director,Divorced,52490,9.0,Y,21,8,2,32.0,2,5,1,3,Brittany Wallace
3398,7.675133868808333,Medium,Excellent,High,Medium,Better,33,No,Travel_Frequently,Sales,1,Bachelor,Marketing,1,Male,2,Human Resources,Married,21760,1.0,Y,14,8,1,6.0,2,6,1,2,Justin Gamble
3399,6.927836903168055,High,Excellent,Low,High,Best,41,No,Travel_Frequently,Sales,11,Bachelor,Other,1,Male,1,Laboratory Technician,Divorced,168720,2.0,Y,15,8,1,21.0,2,18,0,11,David Diaz
3400,8.461950022311388,High,Excellent,High,Medium,Better,27,No,Travel_Rarely,Research & Development,20,Master,Other,1,Male,2,Manufacturing Director,Married,34850,9.0,Y,17,8,2,4.0,2,2,2,2,Louis Wilcox
3401,7.7529774654172225,Very High,Excellent,Very High,Low,Better,45,No,Non-Travel,Sales,2,Bachelor,Medical,1,Female,1,Sales Executive,Married,66440,1.0,Y,12,8,0,9.0,3,9,0,8,Jennifer Davis
3402,9.859254796965557,High,Excellent,Very High,Very High,Better,47,No,Travel_Rarely,Sales,18,Master,Medical,1,Female,2,Research Scientist,Single,55820,1.0,Y,16,8,0,9.0,3,9,0,7,Alison Daniels
3403,8.8780087014725,Medium,Excellent,Low,High,Better,30,Yes,Travel_Rarely,Sales,2,Bachelor,Life Sciences,1,Male,2,Healthcare Representative,Married,40000,4.0,Y,12,8,0,7.0,5,5,0,1,Eric Long
3404,7.191443551985556,High,Excellent,Very High,High,Better,50,No,Travel_Rarely,Research & Development,1,Bachelor,Technical Degree,1,Female,2,Sales Executive,Married,134960,3.0,Y,18,8,1,22.0,3,12,1,5,Deanna Miller
3405,6.726800535475,Medium,Excellent,High,High,Good,38,No,Travel_Frequently,Research & Development,13,Bachelor,Technical Degree,1,Male,1,Manufacturing Director,Married,32100,0.0,Y,17,8,2,3.0,5,2,0,2,Dylan Ortega
3406,6.1098951360997225,High,Excellent,Very High,High,Better,46,No,Travel_Rarely,Research & Development,28,Bachelor,Medical,1,Female,3,Human Resources,Divorced,190450,6.0,Y,11,8,3,13.0,2,8,0,7,Rebekah Ibarra
3407,8.946868585452778,High,Excellent,Very High,High,Better,24,No,Travel_Rarely,Sales,28,Bachelor,Life Sciences,1,Female,1,Healthcare Representative,Divorced,118490,1.0,Y,16,8,1,5.0,3,4,3,2,Julie Whitehead
3408,6.106440205265278,Medium,Excellent,High,Medium,Bad,35,Yes,Travel_Rarely,Sales,24,Bachelor,Medical,1,Male,3,Healthcare Representative,Divorced,20700,1.0,Y,13,8,3,5.0,1,4,0,2,Joseph Rogers
3409,6.020758589915,High,Excellent,High,Low,Better,31,No,Travel_Frequently,Research & Development,5,College,Technical Degree,1,Male,2,Sales Executive,Married,65020,1.0,Y,12,8,0,4.0,3,4,0,3,Christopher Carney
3410,6.016653279785555,High,Excellent,Medium,Very High,Better,18,No,Non-Travel,Sales,5,Master,Other,1,Male,2,Manager,Single,32300,1.0,Y,12,8,1,0.0,3,0,0,0,Eric Choi
3411,8.905165104863888,High,Excellent,High,High,Better,54,No,Travel_Rarely,Sales,23,Bachelor,Medical,1,Female,1,Laboratory Technician,Married,136030,8.0,Y,13,8,1,22.0,2,10,0,8,Gabriela Bright
3412,9.591868585452778,High,Excellent,High,High,Good,35,No,Travel_Rarely,Research & Development,6,Master,Medical,1,Female,1,Manufacturing Director,Divorced,119960,1.0,Y,19,8,2,16.0,3,16,10,1,Holly Rodriguez
3413,7.750198572065833,Medium,Excellent,Medium,Low,Good,30,No,Travel_Rarely,Research & Development,4,Bachelor,Life Sciences,1,Female,5,Healthcare Representative,Married,56050,0.0,Y,12,8,1,9.0,0,8,1,7,Robyn Mccall
3414,7.434355198571945,High,Excellent,Very High,Low,Better,20,Yes,Travel_Rarely,Research & Development,2,College,Life Sciences,1,Female,2,Research Scientist,Single,63970,1.0,Y,17,8,1,1.0,3,1,0,0,Christine Armstrong
3415,7.677974118696945,High,Excellent,Medium,Medium,Better,30,Yes,Travel_Frequently,Research & Development,8,Master,Medical,1,Male,1,Sales Executive,Single,191440,0.0,Y,11,8,0,4.0,3,3,1,2,Steven Jones
3416,7.105554439981945,High,Outstanding,Very High,Very High,Better,26,No,Travel_Rarely,Sales,1,Bachelor,Marketing,1,Female,2,Research Scientist,Married,175840,1.0,Y,20,8,0,8.0,2,8,1,3,Kim Perez
3417,7.827246764836945,High,Outstanding,Medium,Low,Good,22,No,Travel_Rarely,Research & Development,8,Bachelor,Other,1,Male,2,Sales Representative,Married,49070,1.0,Y,21,8,1,4.0,2,4,1,1,Jason Hill
3418,5.895283355644723,High,Excellent,Low,High,Better,48,No,Travel_Rarely,Human Resources,2,Master,Medical,1,Male,2,Sales Executive,Single,45540,2.0,Y,11,8,2,19.0,3,2,2,2,Timothy Dunn
3419,6.5220504239177775,High,Excellent,High,High,Better,48,No,Travel_Rarely,Sales,3,Bachelor,Medical,1,Male,1,Research Director,Single,54150,7.0,Y,11,8,1,27.0,1,15,4,8,Garrett Wood
3420,6.568748326639723,High,Excellent,Very High,High,Better,41,No,Travel_Rarely,Research & Development,2,Bachelor,Life Sciences,1,Male,2,Research Scientist,Single,47410,6.0,Y,16,8,0,8.0,3,2,2,1,Charles Woods
3421,6.691050870147222,Very High,Excellent,Very High,Very High,Better,39,No,Travel_Rarely,Sales,2,Bachelor,Life Sciences,1,Male,3,Human Resources,Married,21150,1.0,Y,18,8,0,21.0,3,21,11,8,Dr. Martin Flowers
3422,6.599657518964722,High,Excellent,Low,Very High,Better,27,No,Travel_Rarely,Research & Development,3,Bachelor,Life Sciences,1,Male,2,Human Resources,Married,31610,0.0,Y,13,8,2,4.0,0,3,2,2,Dustin Thompson
3423,7.4642815707272225,High,Excellent,Medium,Very High,Good,35,No,Travel_Rarely,Sales,24,Bachelor,Medical,1,Male,5,Sales Executive,Divorced,57450,1.0,Y,17,8,3,3.0,4,3,1,2,Dylan Barrett
3424,5.906719098616667,Very High,Excellent,Very High,High,Best,42,No,Travel_Rarely,Research & Development,23,Master,Other,1,Male,1,Research Scientist,Married,23730,6.0,Y,14,8,1,21.0,3,1,0,0,Roberto Gallegos
3425,9.511185854529169,Very High,Outstanding,Low,Very High,Better,50,No,Travel_Rarely,Sales,27,Bachelor,Medical,1,Male,2,Sales Executive,Married,33100,4.0,Y,22,8,1,8.0,3,1,0,0,Daniel Anderson
3426,6.094838241856111,Medium,Excellent,High,Very High,Better,59,No,Travel_Rarely,Research & Development,16,Master,Medical,1,Female,5,Laboratory Technician,Single,186650,3.0,Y,12,8,0,30.0,3,5,4,3,Rachel Lloyd
3427,8.113614457831112,Very High,Excellent,Low,Medium,Bad,37,Yes,Travel_Rarely,Sales,15,Bachelor,Marketing,1,Male,2,Laboratory Technician,Married,44850,5.0,Y,11,8,1,15.0,2,1,0,0,Thomas Gordon
3428,5.973612226684445,Medium,Excellent,High,Medium,Better,55,No,Travel_Frequently,Research & Development,26,College,Life Sciences,1,Female,2,Sales Executive,Married,27890,3.0,Y,13,8,1,17.0,2,8,6,7,Ruth Richardson
3429,7.933631191432222,High,Excellent,Medium,High,Better,41,No,Non-Travel,Research & Development,19,Below College,Life Sciences,1,Male,2,Research Scientist,Divorced,58280,1.0,Y,13,8,0,21.0,0,21,5,10,Ian Fernandez
3430,7.398471664435278,Very High,Excellent,Medium,Very High,Better,38,No,Travel_Rarely,Research & Development,24,College,Other,1,Female,1,Laboratory Technician,Single,23260,8.0,Y,14,8,0,19.0,3,1,0,0,Kathleen Wise
3431,5.6741086568494445,Medium,Excellent,Medium,Low,Better,26,Yes,Non-Travel,Research & Development,21,Below College,Life Sciences,1,Female,1,Manufacturing Director,Single,135250,8.0,Y,17,8,1,7.0,4,2,2,2,Courtney Parker
3432,10.771651048638889,Very High,Excellent,Low,Very High,Better,52,Yes,Travel_Rarely,Research & Development,5,Master,Medical,1,Female,4,Human Resources,Married,14200,1.0,Y,13,8,1,33.0,2,32,6,9,Carol Perkins
3433,6.119989959839167,High,Excellent,Very High,Very High,Better,44,No,Travel_Rarely,Research & Development,16,Bachelor,Life Sciences,1,Female,1,Healthcare Representative,Married,80200,3.0,Y,11,8,1,23.0,2,12,11,11,Teresa Powell
3434,7.643770638107778,Medium,Excellent,Very High,High,Better,50,No,Non-Travel,Human Resources,2,College,Life Sciences,1,Male,1,Laboratory Technician,Married,36880,0.0,Y,11,8,0,19.0,3,18,0,13,Keith Mason
3435,10.541629852744167,High,Excellent,High,Low,Better,36,Yes,Travel_Rarely,Sales,2,Master,Technical Degree,1,Male,4,Sales Executive,Single,54820,1.0,Y,18,8,0,18.0,3,17,15,14,Brad Anderson
3436,7.27583556448,Very High,Excellent,Very High,Low,Better,39,No,Travel_Frequently,Sales,11,Bachelor,Marketing,1,Male,1,Sales Executive,Single,160150,1.0,Y,11,8,0,21.0,3,21,2,8,Shawn James
3437,7.119144355198333,High,Excellent,Medium,Very High,Good,33,No,Non-Travel,Sales,9,College,Technical Degree,1,Male,5,Sales Representative,Single,12000,0.0,Y,11,8,1,3.0,3,2,2,2,George Morgan
3438,6.977737617135,Medium,Excellent,Very High,Very High,Best,45,No,Travel_Rarely,Research & Development,7,College,Other,1,Male,1,Human Resources,Married,56610,3.0,Y,12,8,0,26.0,2,9,1,1,Nicholas Lee
3439,6.679530343596389,Low,Outstanding,Very High,High,Better,32,No,Non-Travel,Research & Development,15,Bachelor,Medical,1,Male,2,Manager,Single,69290,9.0,Y,20,8,0,10.0,6,8,7,7,Nicholas Craig
3440,7.55953480589,Medium,Excellent,Medium,Very High,Good,34,No,Travel_Rarely,Sales,6,Master,Marketing,1,Male,2,Research Director,Divorced,96130,0.0,Y,12,8,1,16.0,5,15,0,9,Michael Murphy
3441,6.312863676929722,High,Excellent,Medium,Very High,Bad,59,No,Travel_Rarely,Research & Development,5,Bachelor,Life Sciences,1,Male,2,Research Scientist,Married,56740,3.0,Y,12,8,0,14.0,6,6,0,4,Jeffery Aguilar
3442,7.560214190093611,High,Outstanding,Medium,Medium,Better,45,No,Travel_Rarely,Research & Development,16,Below College,Medical,1,Male,2,Sales Executive,Single,54840,1.0,Y,20,8,3,6.0,6,6,0,4,Randall Johnston
3443,5.6584482373938885,Very High,Outstanding,High,Medium,Better,53,No,Travel_Frequently,Sales,8,College,Medical,1,Male,2,Research Scientist,Married,120610,2.0,Y,20,8,1,30.0,2,15,6,12,Samuel Wilson
