id_employee	name	involvement	performance	environment	satisfaction	life_balance	age	travel	department	distance_home	education	education_field	gender	job_level	role	marital_status	income	previous_companies	salary_hike	stock_option	total_working_years	training_ly	years_company	last_promotion	years_curr_manager
3324	Kenneth Dalton	Medium	Excellent	Medium	7	1	32	0	Research & Development	12	Doctor	Medical	Male	1	Research Scientist	2	2271	1	13	1	10	3	10	5	3
3325	Mitchell Hunt	Very High	Excellent	Medium	5	1	38	2	Sales	22	College	Medical	Male	1	Sales Executive	2	2510	0	13	0	3	3	2	1	2
3326	Norma Collins	High	Outstanding	High	6	2	42	0	Research & Development	18	Below College	Technical Degree	Female	2	Research Scientist	1	2233	2	23	1	17	6	5	1	3
3327	Kimberly Atkins	High	Excellent	Very High	5	1	31	0	Research & Development	16	Bachelor	Life Sciences	Female	3	Sales Executive	1	2486	3	12	1	8	3	6	0	2
3329	Eric Calhoun	Medium	Excellent	Low	5	4	53	1	Research & Development	9	Bachelor	Life Sciences	Male	1	Sales Representative	1	1710	5	16	0	28	2	2	2	2
3330	Seth Russo	Very High	Excellent	Very High	5	1	35	0	Research & Development	1	Bachelor	Life Sciences	Male	3	Healthcare Representative	2	3790	3	12	1	16	3	13	4	8
3331	Michele Williams	Low	Excellent	High	8	2	37	0	Research & Development	13	Master	Life Sciences	Female	3	Human Resources	2	2333	5	11	0	10	1	5	0	0
3332	Danny Chen	Very High	Outstanding	Very High	9	1	53	0	Research & Development	1	Below College	Medical	Male	1	Sales Executive	2	1554	6	22	1	33	2	12	3	8
3333	Travis Mayo	High	Excellent	Very High	8	3	43	0	Research & Development	1	Bachelor	Medical	Male	1	Laboratory Technician	2	1200	4	11	1	12	4	5	2	2
3334	Rachel Turner	High	Excellent	High	5	1	47	0	Sales	15	Master	Marketing	Female	3	Research Director	3	1561	0	15	0	8	2	7	7	7
3335	Audrey Lane	High	Excellent	Low	9	1	37	0	Research & Development	1	Doctor	Medical	Female	2	Research Scientist	1	2933	1	12	0	10	1	10	0	9
3336	Suzanne King	High	Outstanding	Low	5	1	50	0	Research & Development	17	Bachelor	Medical	Female	1	Laboratory Technician	1	1861	1	20	1	31	6	31	14	7
3337	Julia Richardson	Medium	Excellent	Very High	7	3	39	0	Research & Development	1	Bachelor	Other	Female	3	Human Resources	2	2345	8	14	1	13	3	5	0	4
3338	Connor Snyder	High	Excellent	Very High	5	4	33	0	Sales	7	Bachelor	Life Sciences	Male	2	Manufacturing Director	3	1235	3	11	1	7	3	4	0	3
3340	Amanda Mendoza	Very High	Excellent	Low	6	3	29	0	Research & Development	5	Master	Life Sciences	Female	4	Healthcare Representative	3	2604	6	12	1	8	2	4	0	3
3341	Tony Nguyen	High	Excellent	Medium	9	1	44	0	Research & Development	26	College	Life Sciences	Male	2	Manufacturing Director	2	2310	1	14	0	8	6	8	7	1
3342	Jessica Werner	High	Excellent	Low	8	2	28	0	Sales	24	Doctor	Life Sciences	Female	1	Research Scientist	3	1755	1	11	2	4	3	4	0	2
3344	Cody Gamble	High	Excellent	Low	7	2	43	1	Sales	7	Master	Marketing	Male	2	Sales Executive	3	1476	4	16	2	4	4	1	0	0
3347	Dustin Harris	High	Excellent	High	5	1	36	0	Research & Development	26	Master	Medical	Male	1	Laboratory Technician	1	4082	0	14	0	17	3	16	4	11
3348	Michael Williams	High	Outstanding	Very High	5	3	47	0	Research & Development	2	Bachelor	Life Sciences	Male	2	Manufacturing Director	3	1627	1	21	1	3	3	3	1	2
3351	Ms. Katie Miller DDS	High	Outstanding	High	5	4	28	1	Research & Development	10	Bachelor	Life Sciences	Female	3	Manager	1	1929	5	20	1	6	2	2	2	2
3353	David Mendez	High	Excellent	Medium	7	3	27	0	Research & Development	1	Bachelor	Medical	Male	1	Research Scientist	2	2952	1	14	1	1	5	1	0	0
3354	Jermaine Barr	High	Excellent	Medium	4	2	34	1	Research & Development	12	College	Technical Degree	Male	2	Human Resources	3	2319	1	11	1	1	0	1	1	0
3355	James Hughes	Medium	Excellent	High	8	2	42	0	Sales	11	Below College	Technical Degree	Male	2	Human Resources	3	2028	7	16	0	10	2	5	0	3
3356	Haley Gonzalez	High	Excellent	High	8	2	33	0	Sales	2	Bachelor	Marketing	Female	1	Sales Executive	3	2392	3	16	1	6	4	3	0	2
3357	Troy Jordan	High	Outstanding	High	5	1	58	0	Research & Development	2	Master	Life Sciences	Male	1	Research Scientist	1	1756	2	23	0	24	3	6	0	4
3358	Jessica Pena	High	Excellent	Medium	9	1	31	0	Sales	1	Bachelor	Life Sciences	Female	1	Sales Representative	2	1168	3	14	0	13	2	7	5	2
3359	Michael Walker	High	Outstanding	Very High	4	1	35	0	Research & Development	2	Below College	Life Sciences	Male	3	Healthcare Representative	3	2359	1	22	0	10	3	10	0	7
3360	Elizabeth Wilkinson	Medium	Excellent	Low	4	1	49	0	Research & Development	25	College	Life Sciences	Female	2	Sales Executive	2	4183	4	15	0	29	3	26	1	7
3361	Jeremy White	High	Excellent	Very High	8	4	48	0	Research & Development	1	Master	Medical	Male	1	Research Scientist	2	2520	4	18	0	13	4	0	0	0
3362	Jennifer Moore	High	Excellent	Very High	7	1	31	0	Research & Development	1	College	Technical Degree	Female	2	Sales Executive	2	2710	1	16	0	9	4	9	0	0
3363	Jonathan Dyer	Medium	Excellent	Medium	8	1	36	0	Human Resources	2	Master	Technical Degree	Male	1	Sales Executive	1	1737	2	12	2	8	3	6	0	1
3364	Mark Dillon	High	Excellent	Very High	9	1	38	0	Sales	6	Bachelor	Other	Male	2	Sales Executive	2	3425	1	11	3	15	4	15	5	11
3365	Mark Smith	Medium	Excellent	High	5	2	32	0	Sales	18	Bachelor	Marketing	Male	1	Laboratory Technician	1	2493	6	12	1	5	4	3	0	2
3367	James Mitchell	High	Excellent	Low	5	4	40	1	Research & Development	1	Master	Medical	Male	2	Research Scientist	3	2572	2	14	1	11	3	1	0	0
3368	James Hahn	Medium	Excellent	High	5	1	26	0	Sales	11	Bachelor	Marketing	Male	2	Healthcare Representative	3	1201	1	19	3	7	2	7	0	7
3369	Kevin Williams	High	Excellent	Very High	8	1	41	0	Research & Development	1	Master	Medical	Male	1	Research Scientist	2	3624	2	13	0	20	5	18	2	17
3370	Brianna Osborne	Low	Excellent	High	4	1	36	0	Research & Development	9	Bachelor	Life Sciences	Female	2	Healthcare Representative	1	3396	4	13	0	16	3	11	3	9
3373	Jake Harris	High	Excellent	Very High	9	1	31	0	Research & Development	1	Master	Life Sciences	Male	4	Research Director	3	2678	0	12	0	10	1	9	8	5
3374	Frank Lara	Medium	Excellent	Very High	3	4	40	1	Sales	1	Bachelor	Marketing	Male	1	Research Scientist	2	2396	8	19	0	3	2	1	0	0
3375	Steve Jackson	High	Outstanding	High	5	1	32	0	Research & Development	24	Bachelor	Life Sciences	Male	4	Laboratory Technician	2	2619	1	25	1	8	4	8	6	3
3377	Michelle Thompson	High	Excellent	Medium	5	4	33	0	Research & Development	1	Master	Medical	Female	4	Manufacturing Director	2	2320	0	13	0	6	3	5	1	4
3379	Cody Phillips	High	Excellent	High	7	1	45	0	Research & Development	8	Below College	Life Sciences	Male	2	Sales Executive	3	2162	1	12	1	9	3	9	0	8
3380	Mark Myers	High	Excellent	High	7	3	29	0	Research & Development	29	Below College	Life Sciences	Male	1	Sales Representative	2	1633	1	12	0	3	5	3	0	2
3381	Ronnie Caldwell	Medium	Excellent	High	5	4	35	0	Human Resources	1	Bachelor	Human Resources	Male	3	Laboratory Technician	2	2091	1	15	3	5	5	5	1	0
3382	Alexander Brewer	High	Excellent	Very High	4	1	52	0	Research & Development	5	Master	Other	Male	1	Laboratory Technician	1	2350	2	17	2	26	3	9	7	8
3384	Travis Butler	High	Excellent	High	6	1	53	0	Research & Development	9	Bachelor	Technical Degree	Male	1	Manager	2	4385	6	16	1	22	3	17	15	2
3385	David Adams	Medium	Excellent	High	4	1	30	0	Sales	3	Master	Marketing	Male	1	Sales Executive	3	2020	5	14	1	10	3	8	7	7
3386	Robert Mcdonald	High	Outstanding	High	5	1	38	0	Sales	4	Bachelor	Life Sciences	Male	2	Research Director	2	1802	1	23	1	6	2	5	1	3
3387	Leslie Willis	Low	Excellent	Very High	9	1	35	0	Sales	1	College	Life Sciences	Female	2	Healthcare Representative	3	1491	6	14	2	12	2	10	0	8
3388	Christopher Jones	Medium	Excellent		9	1	39	0	Sales	1	Below College	Marketing	Male	2	Research Scientist	1	2669	0	11	1	9	2	8	0	7
3390	Cory Brooks	High	Excellent	High	6	1	47	0	Research & Development	7	Master	Life Sciences	Male	3	Sales Executive	1	1691	1	11	0	20	3	19	2	7
3391	Martin Page	High	Excellent	Low	6	1	36	0	Sales	28	Below College	Life Sciences	Male	2	Research Scientist	3	2159	4	13	1	12	3	7	0	7
3393	Tyler Merritt	High	Excellent	Very High	8	1	33	0	Sales	15	Bachelor	Other	Male	4	Research Director	1	2869	1	19	2	10	4	10	6	0
3395	Robert Fisher	High	Excellent	Medium	8	2	33	0	Research & Development	2	College	Technical Degree	Male	2	Laboratory Technician	1	2229	3	12	0	5	3	3	0	2
3396	Laurie Gross	High	Excellent	Very High	7	2	45	0	Research & Development	26	Below College	Medical	Female	3	Healthcare Representative	3	2186	3	19	1	8	2	5	0	2
3397	Brittany Wallace	Medium	Outstanding	Very High	5	2	50	0	Sales	10	Below College	Life Sciences	Female	1	Manufacturing Director	1	2517	9	21	2	32	2	5	1	3
3398	Justin Gamble	Medium	Excellent	High	8	1	33	0	Sales	1	Bachelor	Marketing	Male	2	Human Resources	3	2538	1	14	1	6	2	6	1	2
3399	David Diaz	High	Excellent	Low	7	1	41	0	Sales	11	Bachelor	Other	Male	1	Laboratory Technician	1	4253	2	15	1	21	2	18	0	11
3400	Louis Wilcox	High	Excellent	High	6	3	27	2	Research & Development	20	Master	Other	Male	2	Manufacturing Director	3	2320	9	17	2	4	2	2	2	2
3401	Jennifer Davis	Very High	Excellent	Very High	9	1	45	0	Sales	2	Bachelor	Medical	Female	1	Sales Executive	1	1903	1	12	0	9	3	9	0	8
3402	Alison Daniels	High	Excellent	Very High	7	1	47	0	Sales	18	Master	Medical	Female	2	Research Scientist	3	2273	1	16	0	9	3	9	0	7
3404	Deanna Miller	High	Excellent	Very High	6	1	50	0	Research & Development	1	Bachelor	Technical Degree	Female	2	Sales Executive	1	2463	3	18	1	22	3	12	1	5
3405	Dylan Ortega	Medium	Excellent	High	5	2	38	0	Research & Development	13	Bachelor	Technical Degree	Male	1	Manufacturing Director	3	1818	0	17	2	3	5	2	0	2
3406	Rebekah Ibarra	High	Excellent	Very High	8	1	46	0	Research & Development	28	Bachelor	Medical	Female	3	Human Resources	1	2797	6	11	3	13	2	8	0	7
3407	Julie Whitehead	High	Excellent	Very High	8	3	24	0	Sales	28	Bachelor	Life Sciences	Female	1	Healthcare Representative	2	2351	1	16	1	5	3	4	3	2
3409	Christopher Carney	High	Excellent	High	6	1	31	0	Research & Development	5	College	Technical Degree	Male	2	Sales Executive	2	2068	1	12	0	4	3	4	0	3
3410	Eric Choi	High	Excellent	Medium	6	1	18	0	Sales	5	Master	Other	Male	2	Manager	1	2773	1	12	1	0	3	0	0	0
3411	Gabriela Bright	High	Excellent	High	7	1	54	0	Sales	23	Bachelor	Medical	Female	1	Laboratory Technician	1	1838	8	13	1	22	2	10	0	8
3412	Holly Rodriguez	High	Excellent	High	7	1	35	0	Research & Development	6	Master	Medical	Female	1	Manufacturing Director	2	4531	1	19	2	16	3	16	10	1
3413	Robyn Mccall	Medium	Excellent	Medium	8	1	30	0	Research & Development	4	Bachelor	Life Sciences	Female	5	Healthcare Representative	3	2936	0	12	1	9	0	8	1	7
3416	Kim Perez	High	Outstanding	Very High	5	1	26	0	Sales	1	Bachelor	Marketing	Female	2	Research Scientist	3	1576	1	20	0	8	2	8	1	3
3417	Jason Hill	High	Outstanding	Medium	7	4	22	0	Research & Development	8	Bachelor	Other	Male	2	Sales Representative	1	2141	1	21	1	4	2	4	1	1
3418	Timothy Dunn	High	Excellent	Low	6	3	48	0	Human Resources	2	Master	Medical	Male	2	Sales Executive	3	2312	2	11	2	19	3	2	2	2
3419	Garrett Wood	High	Excellent	High	6	1	48	0	Sales	3	Bachelor	Medical	Male	1	Research Director	1	2897	7	11	1	27	1	15	4	8
3420	Charles Woods	High	Excellent	Very High	6	1	41	0	Research & Development	2	Bachelor	Life Sciences	Male	2	Research Scientist	3	2955	6	16	0	8	3	2	2	1
3421	Dr. Martin Flowers	Very High	Excellent	Very High	4	1	39	0	Sales	2	Bachelor	Life Sciences	Male	3	Human Resources	1	1950	1	18	0	21	3	21	11	8
3422	Dustin Thompson	High	Excellent	Low	6	2	27	0	Research & Development	3	Bachelor	Life Sciences	Male	2	Human Resources	1	1522	0	13	2	4	0	3	2	2
3423	Dylan Barrett	High	Excellent	Medium	8	4	35	0	Sales	24	Bachelor	Medical	Male	5	Sales Executive	2	2433	1	17	3	3	4	3	1	2
3424	Roberto Gallegos	Very High	Excellent	Very High	4	1	42	0	Research & Development	23	Master	Other	Male	1	Research Scientist	2	2447	6	14	1	21	3	1	0	0
3425	Daniel Anderson	Very High	Outstanding	Low	8	1	50	1	Sales	27	Bachelor	Medical	Male	2	Sales Executive	2	1262	4	22	1	8	3	1	0	0
3426	Rachel Lloyd	Medium	Excellent	High	6	4	59	0	Research & Development	16	Master	Medical	Female	5	Laboratory Technician	2	1586	3	12	0	30	3	5	4	3
3428	Ruth Richardson	Medium	Excellent	High	4	1	55	0	Research & Development	26	College	Life Sciences	Female	2	Sales Executive	3	2260	3	13	1	17	2	8	6	7
3429	Ian Fernandez	High	Excellent	Medium	5	1	41	0	Research & Development	19	Below College	Life Sciences	Male	2	Research Scientist	3	2727	1	13	0	21	0	21	5	10
3430	Kathleen Wise	Very High	Excellent	Medium	6	2	38	1	Research & Development	24	College	Other	Female	1	Laboratory Technician	3	1924	8	14	0	19	3	1	0	0
3433	Teresa Powell	High	Excellent	Very High	6	1	44	0	Research & Development	16	Bachelor	Life Sciences	Female	1	Healthcare Representative	2	2252	3	11	1	23	2	12	11	11
3434	Keith Mason	Medium	Excellent	Very High	5	1	50	0	Human Resources	2	College	Life Sciences	Male	1	Laboratory Technician	3	2920	0	11	0	19	3	18	0	13
3436	Shawn James	Very High	Excellent	Very High	8	1	39	0	Sales	11	Bachelor	Marketing	Male	1	Sales Executive	2	2576	1	11	0	21	3	21	2	8
3437	George Morgan	High	Excellent	Medium	5	4	33	0	Sales	9	College	Technical Degree	Male	5	Sales Representative	2	971	0	11	1	3	3	2	2	2
3438	Nicholas Lee	Medium	Excellent	Very High	5	1	45	0	Research & Development	7	College	Other	Male	1	Human Resources	3	1937	3	12	0	26	2	9	1	1
3439	Nicholas Craig	Low	Outstanding	Very High	5	1	32	0	Research & Development	15	Bachelor	Medical	Male	2	Manager	3	2119	9	20	0	10	6	8	7	7
3440	Michael Murphy	Medium	Excellent	Medium	7	1	34	0	Sales	6	Master	Marketing	Male	2	Research Director	3	2251	0	12	1	16	5	15	0	9
3441	Jeffery Aguilar	High	Excellent	Medium	8	1	59	0	Research & Development	5	Bachelor	Life Sciences	Male	2	Research Scientist	3	2692	3	12	0	14	6	6	0	4
3442	Randall Johnston	High	Outstanding	Medium	6	1	45	0	Research & Development	16	Below College	Medical	Male	2	Sales Executive	3	2362	1	20	3	6	6	6	0	4
3443	Samuel Wilson	Very High	Outstanding	High	8	1	53	0	Sales	8	College	Medical	Male	2	Research Scientist	1	3031	2	20	1	30	2	15	6	12
3446	Edward Miller	Medium	Excellent	High	5	4	34	0	Research & Development	2	College	Life Sciences	Male	1	Sales Representative	1	1299	1	13	1	1	5	1	0	0
3447	Troy Nelson	Very High	Excellent	Very High	6	4	28	0	Research & Development	10	Bachelor	Other	Male	2	Sales Representative	3	1816	1	15	0	1	1	1	0	0
3448	Kenneth Sullivan	Low	Excellent	High	5	4	38	0	Sales	9	Master	Medical	Male	2	Research Scientist	1	2576	3	14	1	8	4	2	2	2
3449	Nicholas Rios	High	Excellent	Medium	7	1	50	0	Research & Development	5	Master	Life Sciences	Male	1	Sales Executive	3	2282	2	13	1	29	2	8	7	7
3450	James Brown	High	Outstanding	Very High	5	2	37	0	Research & Development	1	Bachelor	Life Sciences	Male	1	Laboratory Technician	2	2175	3	23	0	8	6	4	0	1
3451	Raymond Mathews	High	Excellent	High	9	1	40	0	Human Resources	2	Bachelor	Medical	Male	5	Sales Executive	2	1153	1	15	1	8	2	7	7	5
3452	Michael Yang	Medium	Excellent	Low	6	4	26	0	Research & Development	3	Bachelor	Medical	Male	2	Laboratory Technician	1	2517	1	11	2	5	1	5	1	3
3453	Robin Dixon	Medium	Excellent	Very High	8	4	46	2	Research & Development	2	Below College	Medical	Female	3	Research Scientist	2	2456	9	13	2	23	2	2	2	2
3454	Kimberly Ross	High	Excellent	High	9	1	54	0	Research & Development	5	Bachelor	Medical	Female	2	Manufacturing Director	2	2809	6	11	0	13	0	9	7	0
3455	Autumn Rice	High	Excellent	Low	7	4	56	0	Research & Development	1	College	Life Sciences	Female	2	Manufacturing Director	2	2756	2	11	0	18	4	5	0	3
3456	Mariah Crawford	High	Excellent	Very High	8	1	36	0	Research & Development	4	College	Life Sciences	Female	2	Human Resources	1	4034	0	18	1	15	3	14	7	8
3457	Maureen Miller	Medium	Excellent	High	9	1	55	0	Research & Development	2	Bachelor	Medical	Female	2	Manager	3	3093	7	16	0	31	2	9	6	2
3458	Cody Franklin	Medium	Outstanding	High	8	2	43	1	Sales	25	College	Life Sciences	Male	3	Research Scientist	2	2544	5	22	0	18	2	1	0	0
3461	Alyssa Patterson	High	Excellent	Very High	6	1	46	0	Sales	12	Bachelor	Marketing	Female	3	Healthcare Representative	2	2451	8	12	1	19	6	16	1	7
3464	Judy Williams	Low	Excellent	Low	7	4	26	0	Research & Development	5	Master	Medical	Female	2	Sales Executive	2	1353	1	11	1	6	3	5	1	3
3465	Deborah Joseph	High	Excellent	High	7	1	30	0	Research & Development	8	Bachelor	Medical	Female	1	Sales Executive	2	1980	0	14	0	7	6	6	0	2
3466	Felicia Garcia	Very High	Excellent	Medium	4	1	41	0	Sales	1	Master	Life Sciences	Female	1	Research Director	3	2153	1	14	0	10	2	10	0	8
3467	Derek Gillespie	High	Excellent	High	9	1	38	0	Research & Development	5	Bachelor	Technical Degree	Male	1	Sales Executive	2	1832	0	11	0	20	3	19	1	9
3468	Robert Thomas	High	Excellent	Low	6	1	40	0	Sales	1	Master	Marketing	Male	1	Sales Executive	3	1940	4	12	0	14	2	11	11	1
3469	Mary Wolfe	Medium	Excellent	Low	8	3	27	0	Sales	11	Bachelor	Technical Degree	Female	2	Laboratory Technician	2	1828	1	14	1	3	3	3	1	2
3470	Fred Joseph	High	Excellent	Very High	8	4	55	0	Research & Development	23	Doctor	Life Sciences	Male	3	Laboratory Technician	2	2308	3	13	1	23	1	3	1	2
3471	John Williams	Very High	Excellent	High	9	1	28	0	Research & Development	1	Bachelor	Life Sciences	Male	2	Healthcare Representative	1	2842	3	11	2	10	1	8	1	7
3473	Desiree Singleton	High	Excellent	Very High	8	3	33	0	Sales	23	Master	Marketing	Female	4	Sales Executive	2	1719	4	12	0	9	3	3	1	2
3476	Eric Duncan	High	Excellent	Low	7	3	28	0	Human Resources	1	Below College	Human Resources	Male	2	Research Scientist	2	1254	1	15	1	4	2	4	2	2
3477	Brian Wilson	High	Excellent	Low	8	1	34	0	Sales	29	Master	Marketing	Male	1	Research Scientist	3	2577	0	14	1	7	5	6	0	4
3478	Joshua Martinez	Medium	Outstanding	Very High	5	1	37	0	Research & Development	7	Master	Life Sciences	Male	4	Sales Executive	2	1677	2	21	0	8	6	1	0	0
3482	William Daniels	Medium	Excellent	Very High	8	1	42	0	Research & Development	11	Below College	Life Sciences	Male	4	Research Scientist	2	2058	0	14	0	23	2	22	13	7
3485	Kathleen Barber	Medium	Excellent	Very High	6	1	33	0	Sales	9	Bachelor	Medical	Female	2	Research Scientist	1	1664	0	12	0	4	2	3	0	2
3486	Rachel Kim	High	Outstanding	High	5	4	34	2	Sales	1	Below College	Marketing	Female	2	Research Director	2	1127	3	23	0	6	3	0	0	0
3487	Ronald Day	High	Excellent	Low	8	4	48	0	Sales	2	Below College	Life Sciences	Male	2	Sales Executive	3	2467	2	11	0	27	3	5	2	1
3488	Laura Chavez	High	Excellent	Medium	5	1	45	0	Research & Development	1	Bachelor	Medical	Female	2	Human Resources	2	1657	1	12	1	15	2	15	4	12
3489	Kevin Davis	High	Excellent	Medium	4	1	52	0	Sales	1	Bachelor	Life Sciences	Male	1	Sales Executive	2	2512	7	18	1	18	6	8	4	0
3490	Kevin Clay	Medium	Excellent	High	6	1	38	0	Research & Development	6	College	Medical	Male	1	Research Scientist	2	2635	0	11	1	9	3	8	2	7
3491	Julie Miller	Very High	Excellent	High	4	1	29	0	Research & Development	8	Bachelor	Medical	Female	4	Research Scientist	3	1569	4	14	0	11	3	7	1	7
3492	Sonya Beck	High	Excellent	Very High	4	1	28	0	Human Resources	1	Bachelor	Human Resources	Female	4	Laboratory Technician	3	2233	0	15	1	10	2	9	1	7
3493	Robert Yang	High	Excellent	Low	9	1	46	0	Research & Development	6	Master	Medical	Male	3	Sales Executive	2	2057	3	11	1	23	3	12	4	9
3494	Ricky Fletcher	High	Outstanding	Very High	7	4	38	1	Research & Development	7	Master	Medical	Male	1	Sales Executive	2	1154	7	20	1	10	2	1	0	0
3495	Dawn Lucas	High	Excellent	High	9	1	43	0	Research & Development	5	Bachelor	Medical	Female	2	Laboratory Technician	1	2440	8	19	1	18	3	8	0	1
3497	Christopher Shannon	High	Excellent	High	8	1	40	0	Research & Development	1	Below College	Life Sciences	Male	1	Healthcare Representative	2	2243	1	17	0	21	4	20	4	9
3498	Theresa Huff	Medium	Excellent	Very High	6	2	21	2	Research & Development	1	Master	Life Sciences	Female	1	Research Scientist	2	1961	1	11	1	2	3	2	2	2
3499	Jon Hammond	High	Excellent	High	6	1	39	0	Research & Development	6	Bachelor	Life Sciences	Male	1	Laboratory Technician	2	2528	9	15	0	9	2	5	0	3
3500	James Reyes	Very High	Excellent	Low	4	1	36	0	Research & Development	1	Bachelor	Medical	Male	3	Sales Representative	3	2350	2	13	3	18	4	11	0	9
3501	David Evans	High	Excellent	High	8	1	31	0	Research & Development	7	Bachelor	Life Sciences	Male	1	Sales Executive	1	2487	0	14	3	3	5	2	2	2
3502	John Campbell	High	Excellent	Low	7	3	28	0	Sales	2	Master	Marketing	Male	1	Sales Executive	3	2217	0	11	0	6	4	5	0	4
3503	Donna Turner	High	Excellent	Very High	8	2	35	0	Research & Development	9	College	Other	Female	1	Manufacturing Director	2	1969	1	13	1	5	2	5	0	2
3504	Kimberly Wolf	Medium	Outstanding	Very High	8	1	49	0	Sales	2	College	Medical	Female	1	Sales Executive	2	2325	6	23	1	22	1	9	2	3
3505	Marcus Rosales	Medium	Excellent	Very High	8	4	34	0	Sales	9	Below College	Technical Degree	Male	2	Sales Executive	3	2345	2	13	1	5	3	3	0	2
3506	Timothy Munoz	Low	Excellent	Very High	8	1	29	0	Research & Development	1	Master	Medical	Male	3	Research Scientist	2	1173	0	18	0	8	2	7	1	1
3507	Jessica Lopez	Very High	Excellent	Medium	3	1	42	2	Sales	21	College	Life Sciences	Female	1	Healthcare Representative	3	2664	4	12	1	16	3	1	0	0
3508	Jennifer Kim	Low	Outstanding	Medium	8	1	29	0	Sales	4	College	Other	Female	2	Healthcare Representative	1	2392	1	22	0	10	2	10	1	2
